strata,filter,class,value,labels,variable,var_long,facet_label
2,cum,dhi,0.05379720404744148,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.9933788776397705,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,4.064770221710205,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.017967667430639267,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.42461302876472473,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.01768903248012066,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.0540279783308506,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.1780565232038498,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,7.122846603393555,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.05674602836370468,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.09930206090211868,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.004138983320444822,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.2145661562681198,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.04986695572733879,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,3.528046131134033,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,2.242626667022705,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.3459402918815613,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.4157784581184387,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.056961171329021454,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.7525571584701538,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,2.8032419681549072,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.5927619934082031,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.06037558615207672,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.0726185142993927,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.3447037637233734,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.12631945312023163,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.4613070487976074,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.03070184402167797,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.9841673374176025,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.005001407116651535,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.048521075397729874,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.7314454913139343,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.8032406568527222,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.22926361858844757,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.09861582517623901,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.008349796757102013,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.02000499702990055,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.051411475986242294,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,3.045731782913208,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,1.8086612224578857,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.40501439571380615,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.8982431888580322,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.07211318612098694,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,1.1749416589736938,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,2.8049919605255127,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.09017886221408844,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.2994976341724396,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,7.636183290742338e-4,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.9175429940223694,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.0904354378581047,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.3589987754821777,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.38945984840393066,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.11091388761997223,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.008484434336423874,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,1.7230737209320068,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.04262149706482887,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.3223236799240112,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,1.7837976217269897,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.1139388307929039,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,1.4084669351577759,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.04801204800605774,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,1.477023959159851,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,3.193730592727661,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.640084445476532,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.3687198758125305,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.03441866487264633,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.6378101706504822,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.46634605526924133,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,2.0451602935791016,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.734510064125061,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.37087592482566833,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.08594241738319397,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.20461919903755188,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.5894179940223694,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.7038376331329346,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,1.4423346519470215,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,1.668948769569397,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.25700053572654724,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.15811476111412048,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.2660488486289978,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,3.4183521270751953,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,1.55413818359375,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,1.4080243110656738,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.6089190244674683,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.7990249395370483,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.6718263626098633,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.3798660039901733,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.005420627072453499,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.8127692341804504,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.01242653839290142,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.4202866554260254,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.4316576421260834,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.269503116607666,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.1464373618364334,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.6378653049468994,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.030499480664730072,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.16934217512607574,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.4284636974334717,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,6.019917011260986,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.03174537047743797,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.29991793632507324,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.006300070323050022,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,1.6891943216323853,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.1609061062335968,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,0.797739565372467,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.7516360878944397,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.49517932534217834,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.06911632418632507,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,4.292089939117432,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.4904806315898895,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.1532701253890991,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,1,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.1475427895784378,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.265214741230011,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,2.146566152572632,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,8.534392356872559,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,3.0643301010131836,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,1.5728992223739624,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.0036393627524375916,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.253597229719162,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.04456780105829239,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.6257149577140808,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.253884196281433,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.3715246617794037,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.16001583635807037,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.04588333144783974,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.04610256850719452,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.4375859797000885,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,1.8689254522323608,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.08734913915395737,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.17702996730804443,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.0018757246434688568,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.09165553748607635,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.05404876172542572,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,5.202099323272705,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.48407670855522156,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,1.0039387941360474,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.276303768157959,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,0.36256644129753113,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,1.8145720958709717,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
2,var,dhi,0.5500580072402954,Medium Pressure (4-8),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
2,biomass,str,0.547970175743103,Medium Pressure (4-8),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
2,complexity,str,0.28855106234550476,Medium Pressure (4-8),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
2,cover,str,0.055001817643642426,Medium Pressure (4-8),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
2,cum,dhi,1.1926162242889404,Medium Pressure (4-8),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
2,height,str,0.18617717921733856,Medium Pressure (4-8),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
